city tmpd dptp date pm25tmean2 pm10tmean2 o3tmean2 no2tmean2
chic 67 58.875 1997-08-29 NA 25.5 18.541666667 16.564751553
chic 65 68.125 1997-08-30 NA 37.5 18.304166667 19.979166667
chic 72 62.125 1997-08-31 NA 21 28.2625 11.90625
chic 70.5 65.875 1997-09-01 NA 30.333333333 27.0375 22.135416667
chic 68 51.75 1997-09-02 NA 29.5 12.196014493 18.666666667
chic 58.5 47.125 1997-09-03 NA 7.5 17.076992754 9.65
chic 59 44.875 1997-09-04 NA 26.5 15.150181159 22.179004329
chic 60.5 51 1997-09-05 NA 46.5 16.792819499 32.146212121
chic 74.5 64.75 1997-09-06 NA 40 32.204166667 23.458333333
chic 66 60.125 1997-09-07 NA 19 23.192210145 12.733333333
chic 67.5 62.875 1997-09-08 NA 23 18.775181159 15.647463768
chic 68.5 60.375 1997-09-09 NA 28 20.252536232 17.766666667
chic 64.5 55.375 1997-09-10 NA 16.5 14.611413043 17.501811594
chic 61.5 53.75 1997-09-11 NA 21.5 8.6878787879 20.991666667
chic 61.5 52.75 1997-09-12 NA 34.5 12.277355072 29.528623188
chic 63.5 58.625 1997-09-13 NA 39.583333333 19.716666667 33.641666667
chic 69 62.375 1997-09-14 NA 47.5 33.304166667 30.208333333
chic 69.5 65.375 1997-09-15 NA 73 34.18115942 29.416666667
chic 74.5 68.875 1997-09-16 NA 77 39.7175 23.39047619
chic 70 50.875 1997-09-17 NA 31 15.470471014 26.272859025
chic 69 50.375 1997-09-18 NA 96 21.563949275 29.834090909
chic 73 67.875 1997-09-19 NA 34 23.176630435 29.01884058
chic 58.5 48.5 1997-09-20 NA 7.5 16.095833333 11.3
chic 57 46.125 1997-09-21 NA 13 10.329166667 22.608333333
chic 57.5 51.875 1997-09-22 NA 31 5.8447463768 33.058333333
chic 59 46.375 1997-09-23 NA 15.5 11.225543478 20.691666667
chic 56.5 47.375 1997-09-24 NA 27.5 9.7019927536 29.191666667
chic 66 55.125 1997-09-25 NA 27.5 16.321047431 26.432608696
chic 60 51.125 1997-09-26 NA 16.5 15.477536232 16.5
chic 62.5 54.125 1997-09-27 NA 27 18.7375 26.216666667
chic 64 48 1997-09-28 NA 23.5 15.35 25.708333333
chic 65 44.125 1997-09-29 NA 82.5 17.868589744 16.160507246
chic 59.5 47 1997-09-30 NA 20 10.017572464 18.616125541
chic 52 42.5 1997-10-01 NA 17.5 15.667028986 18.30273386
chic 61 51.875 1997-10-02 NA 56.5 15.114492754 30.010416667
chic 73 60.75 1997-10-03 NA 68 30.458333333 32.414855072
chic 68 55.75 1997-10-04 NA 42.5 18.282407407 29.604166667
chic 70 54.875 1997-10-05 NA 45 28.851851852 24.208333333
chic 70.5 56.375 1997-10-06 NA 66.5 21.24537037 41.479166667
chic 73.5 58.875 1997-10-07 NA 54.416666667 19.752415459 41.027044513
chic 72.5 60.375 1997-10-08 NA 65 32.2568438 27.65625
chic 64 44.75 1997-10-09 NA 35 15.860708535 22.056612319
chic 59 47.25 1997-10-10 NA 36.5 9.1944444444 28.833333333
chic 61.5 44.25 1997-10-11 NA 25.5 18.49537037 28.041666667
chic 70 56.125 1997-10-12 NA 34.5 31.922705314 17.042572464
chic 59.5 39.375 1997-10-13 NA 20.083333333 13.226851852 14.947916667
chic 42.5 30.25 1997-10-14 NA 16.5 8.5785024155 19.760416667
chic 42.5 36.75 1997-10-15 NA 39.5 4.3582930757 35.5625
chic 47.5 38.5 1997-10-16 NA 35 8.6115136876 31.442564229
chic 45.5 39.25 1997-10-17 NA 37.5 7.2973027375 36.112058081
chic 44.5 36.375 1997-10-18 NA 40 7.4583333333 33.958333333
chic 50 45.25 1997-10-19 NA 35 14.587962963 24.722222222
chic 45.5 32.625 1997-10-20 NA 17 7.0404589372 23.943910256
chic 42.5 20.625 1997-10-21 NA 24 10.376610306 20.94067029
chic 36 23.5 1997-10-22 NA 27 12.430207876 24.982007576
chic 44.5 31.25 1997-10-23 NA 43.5 3.9094202899 28.75625
chic 46 44.375 1997-10-24 NA 31.5 1.5416666667 28.1875
chic 47 37.875 1997-10-25 NA 21.230769231 16.259259259 14.885416667
chic 40 36 1997-10-26 NA 7.5 22.939814815 8.9270833333
chic 32.5 25.571428571 1997-10-27 NA 14 12.394927536 25.4375
chic 39 36.125 1997-10-28 NA 30.5 6.0169082126 27.761363636
chic 44 36 1997-10-29 NA 44.5 3.7073268921 36.454257246
chic 51 50.25 1997-10-30 NA 44.5 12.56884058 30.244565217
chic 59.5 52.5 1997-10-31 NA 36.384615385 11.821658615 24.152173913
chic 50 36.125 1997-11-01 NA 18.5 8.2916666667 14.677083333
chic 38.5 30.125 1997-11-02 NA 8 9.2395833333 11.708333333
chic 36.5 34.125 1997-11-03 NA 17 2.34375 18.354166667
chic 39 35.25 1997-11-04 NA 20 1.3854166667 18.288496377
chic 40 40.5 1997-11-05 NA 28.5 3.3768115942 23.236413043
chic 45 39.875 1997-11-06 NA 21.153846154 6.8842592593 19.78125
chic 43 35.25 1997-11-07 NA 12.5 15.229166667 20.375
chic 44 34.125 1997-11-08 NA 17 11.270833333 25.447916667
chic 42.5 34.875 1997-11-09 NA 26 5.2708333333 23.71875
chic 36.5 22.125 1997-11-10 NA 16.5 4.9166666667 26.323369565
chic 28.5 18.25 1997-11-11 NA 24.5 3.9375 28.0625
chic 26.5 16.75 1997-11-12 NA 28.153846154 5.5217391304 27.916213768
chic 31.5 22.25 1997-11-13 NA 31 7.0416666667 29.371376812
chic 36 31.25 1997-11-14 NA 14 13.083333333 26.625
chic 29 24.375 1997-11-15 NA 15 5.2083333333 26.895833333
chic 22 14 1997-11-16 NA 12.5 12.395833333 23.020833333
chic 25.5 24 1997-11-17 NA 37 4.4791666667 30.114583333
chic 32 25.125 1997-11-18 NA 36.307692308 4.0833333333 28.942934783
chic 27.5 22.625 1997-11-19 NA 42 2.5652173913 32.453227931
chic 33.5 37.5 1997-11-20 NA 50 0.9565217391 35.520833333
chic 35.5 29.625 1997-11-21 NA 19 16.9375 21.510416667
chic 34.5 25.625 1997-11-22 NA 30 8.25 23.583333333
chic 26 20.75 1997-11-23 NA 18.5 10.145833333 19.083333333
chic 26.5 17.125 1997-11-24 NA 31.846153846 4.8541666667 34.58740942
chic 47 41.25 1997-11-25 NA 44 7.4538043478 27.922424948
chic 43 23.625 1997-11-26 NA 33 6.5625 26.734848485
chic 37.5 39 1997-11-27 NA 23 3.8125 23.916666667
chic 49 45.25 1997-11-28 NA 28 2.6458333333 20
chic 45.5 47.125 1997-11-29 NA 41 3.1875 16.71875
chic 42 31.875 1997-11-30 NA 16.230769231 13 11.895833333
chic 37 31.125 1997-12-01 NA 6 19.375 16.762310606
chic 36.5 30 1997-12-02 NA 25 7.0235507246 24.913949275
chic 36.5 32.75 1997-12-03 NA 29.5 1.4375 23.418560606
chic 32 21.375 1997-12-04 NA 15.5 4.8125 20.728713768
chic 26 17.375 1997-12-05 NA 22 4.2083333333 17.71875
chic 28.5 25.75 1997-12-06 NA 19.538461538 6.7916666667 18.333333333
chic 30 27 1997-12-07 NA 17.5 6.9375 17.739583333
chic 28.5 26.875 1997-12-08 NA 25.5 4.3333333333 21.175724638
chic 33 30.625 1997-12-09 NA 41.5 1.6458333333 24.446022727
chic 34.5 31 1997-12-10 NA 10 11.1875 24.108242754
chic 33.5 25 1997-12-11 NA 13.5 15.22826087 28.591938406
chic 27.5 21.25 1997-12-12 NA 25.076923077 7.7989130435 25.270833333
chic 26.5 22.25 1997-12-13 NA 28.5 4.8333333333 24.958333333
chic 31 25.875 1997-12-14 NA 35.5 3.1458333333 33.71875
chic 37.5 30.875 1997-12-15 NA 40.5 2.5416666667 30.419507576
chic 39 30 1997-12-16 NA 42 2.5625 32.15625
chic 37 26.5 1997-12-17 NA 40.5 5.2916666667 43.367753623
chic 38.5 32.75 1997-12-18 NA 44.416666667 1.6956521739 31.25
chic 40.5 33.125 1997-12-19 NA 53 1.6875 37.506628788
chic 33 23.875 1997-12-20 NA 15.5 6.3958333333 23.53125
chic 32.5 25 1997-12-21 NA 16.5 15.520833333 19.479166667
chic 34.5 33 1997-12-22 NA 19.5 5.625 22.979166667
chic 34 27.625 1997-12-23 NA 36.5 1.9673913043 24.770833333
chic 34 31.5 1997-12-24 NA 31.846153846 5.6458333333 21.760416667
chic 30.5 24.5 1997-12-25 NA 18 5.5 19.052083333
chic 28.5 23.75 1997-12-26 NA 26.5 3.5416666667 19.421195652
chic 23 13.75 1997-12-27 NA 19.5 3.6875 31.010416667
chic 25.5 28.75 1997-12-28 NA 23.5 3.5833333333 22.697916667
chic 29.5 23.625 1997-12-29 NA 22.5 2.0878623188 26.145833333
chic 21.5 17.25 1997-12-30 NA 23.076923077 4.1992753623 30.788043478
chic 18 5.25 1997-12-31 NA 24.5 8.6041666667 29.318387681
chic 28 22.5 1998-01-01 NA 23 12.819444444 17.883333333
chic 44 35.9 1998-01-02 NA 28 8.4305555556 21.425
chic 47 46.9 1998-01-03 NA 23.5 10.319444444 16.025
chic 45 40 1998-01-04 NA 12 7.1111111111 13.883333333
chic 48 46.7 1998-01-05 11.5 20.615384615 2.8000109794 20.916073781
chic 43 41.1 1998-01-06 NA 30 5.3888888889 19.95530303
chic 38 34.2 1998-01-07 NA 6 14.138888889 11.422826087
chic 34 30.8 1998-01-08 NA 4.5 15.964371981 14.633333333
chic 25 25.3 1998-01-09 NA 20 10.277777778 20.28442029
chic 12 2.8 1998-01-10 NA 23.5 11.125 16.458333333
chic 18 7.1 1998-01-11 10.2 30.75 5.7083333333 28.475
chic 23 20.6 1998-01-12 NA 27 2.1944444444 24.908333333
chic 7 -6 1998-01-13 NA 41.5 6.2107487923 33.917424242
chic 17 15.4 1998-01-14 NA 46.5 9.0694444444 28.951515152
chic 28 23.1 1998-01-15 NA 30 3.4861111111 30.745454545
chic 28 23.6 1998-01-16 NA 19.5 8.4190821256 23.685507246
chic 23 21.9 1998-01-17 38.1 32.461538462 3.1805555556 25.3
chic 16 13.5 1998-01-18 NA 41.5 3.6388888889 31.216666667
chic 24 19.1 1998-01-19 NA 44.5 1.6805555556 35.15
chic 26 21.3 1998-01-20 NA 51.5 3.5307971014 35.375
chic 31 26.8 1998-01-21 NA 42 5.125 24.725
chic 32 29.9 1998-01-22 NA 39 1.7946859903 26.485507246
chic 28 25.8 1998-01-23 33.95 38.692307692 1.75 29.376298701
chic 28 24.2 1998-01-24 NA 44.5 2.2222222222 35.166666667
chic 28 22.9 1998-01-25 NA 24 8.5555555556 23.816666667
chic 31 28.6 1998-01-26 NA 38 1.6666666667 31.525
chic 33 30.4 1998-01-27 NA 34 1.4734299517 36.417391304
chic 36 32.5 1998-01-28 NA 34 1.2234299517 33.193115942
chic 37 30.6 1998-01-29 21.4 30.166666667 3.0972222222 30.316666667
chic 31 25.6 1998-01-30 NA 21 4.6527777778 31.122474747
chic 35 29.1 1998-01-31 NA 31.5 4.5 27.427272727
chic 39 31 1998-02-01 NA 23.5 6.2361111111 23.866666667
chic 33 26.6 1998-02-02 NA 19.5 8.7638888889 23.975
chic 34 28.9 1998-02-03 NA 21.5 12.652777778 25.237582345
chic 32 25.6 1998-02-04 13.9 12.769230769 24.73852657 14.08442029
chic 32 27.4 1998-02-05 NA 8 27.642512077 14.639624506
chic 36 29.4 1998-02-06 NA 14.5 22.7397343 23.5
chic 34 28.7 1998-02-07 NA 25 18.111111111 20.691666667
chic 33 28.3 1998-02-08 NA 24.5 23.472222222 20.883333333
chic 35 28.8 1998-02-09 NA 69 4.5416666667 45.39469697
chic 39 33.9 1998-02-10 29.5 62.846153846 4.9776570048 36.241633729
chic 41 38.6 1998-02-11 NA 34 4.2916666667 29.301086957
chic 35 28.3 1998-02-12 NA 16 12.180555556 24.283333333
chic 36 31.4 1998-02-13 NA 30 5.7805555556 26.091666667
chic 38 31 1998-02-14 NA 29 3.9583333333 26.633333333
chic 43 32 1998-02-15 NA 26 7.5833333333 25.833333333
chic 42 35.3 1998-02-16 22.55 33.692307692 11.430555556 22.216666667
chic 41 38.8 1998-02-17 NA 16 11.291666667 19.681818182
chic 39 35.3 1998-02-18 NA 8 14.436868687 22.920869565
chic 40 35 1998-02-19 NA 20.5 5.5214646465 27.844400527
chic 39 33.5 1998-02-20 NA 19.5 8.3768939394 27.870238095
chic 38 30.1 1998-02-21 NA 25.5 12.583333333 28.9
chic 44 35 1998-02-22 27.75 39.076923077 11.833333333 23.3
chic 41 29.7 1998-02-23 NA 29 18.958333333 32.00256917
chic 45 36.7 1998-02-24 NA 36.5 7.895531401 30.449242424
chic 42 34.6 1998-02-25 NA 34.5 17.827898551 25.332608696
chic 54 36.7 1998-02-26 NA 31 14.402777778 27.867259552
chic 42 37.7 1998-02-27 NA 24.5 14.823067633 26.025
chic 41 33.2 1998-02-28 16.5 21.230769231 12.680555556 28.108333333
chic 35 28.5 1998-03-01 NA 11 11 20.116666667
chic 33 31.5 1998-03-02 NA 20 4.1666666667 29.023550725
chic 34 30.4 1998-03-03 NA 9 17.611111111 24.781818182
chic 34 24.1 1998-03-04 NA 12 21.408816425 23.24254386
chic 36 24.1 1998-03-05 NA 10.5 19.610507246 21.800724638
chic 34 27.9 1998-03-06 19.6 31.923076923 9.0946969697 29.224670619
chic 36 28.1 1998-03-07 NA 24.5 22.569444444 20.491666667
chic 38 34.2 1998-03-08 NA 15 21.763888889 12.983333333
chic 26 20.7 1998-03-09 NA 23 30.029239766 12.347222222
chic 18 4.9 1998-03-10 NA 17 20.430555556 24.927083333
chic 18 2.3 1998-03-11 NA 20 16.138888889 29.894927536
chic 18 6.7 1998-03-12 18.9 36.909090909 15.024456522 32.538913043
chic 29 20.7 1998-03-13 NA 38 17.282155797 29.351449275
chic 28 14 1998-03-14 NA 18 28.263888889 22.383333333
chic 27 20.9 1998-03-15 NA 15.5 29.180555556 24.019202899
chic 30 22.6 1998-03-16 NA 26 30.203502415 20.558333333
chic 36 31.7 1998-03-17 NA 37.5 16.305555556 26.328869048
chic 45 41.9 1998-03-18 26.4 35.166666667 4.8907004831 31.310547786
chic 37 34.2 1998-03-19 NA 9 21.25 22.075
chic 35 27.1 1998-03-20 NA 8 39.05 13.227536232
chic 37 24.7 1998-03-21 NA 6.5 37.9 14.741666667
chic 36 22.6 1998-03-22 NA 12.5 26.85 27.058333333
chic 38 21.6 1998-03-23 NA 33.5 18.183333333 38.5
chic 40 23.3 1998-03-24 15.95 31.461538462 17.600131752 36.113768116
chic 51 38.6 1998-03-25 NA 30.5 21.832971014 28.981916996
chic 68 53.9 1998-03-26 NA 68.5 35.464855072 17.051515152
chic 67 52.3 1998-03-27 NA 68.5 34.344444444 18.140469917
chic 57 50.9 1998-03-28 NA 15.5 31.229166667 15.270833333
chic 62 54.3 1998-03-29 NA 33 22.864583333 16.739583333
chic 73 59.4 1998-03-30 15.6 30.083333333 27.25 14.665755735
chic 59 51.7 1998-03-31 NA 21.5 24.675724638 20.316102014
chic 44 36.6 1998-04-01 NA 12.5 20.963768116 19.379347826
chic 44 37.1 1998-04-02 9.1 14.5 14.873757336 21.367424242
chic 41 35 1998-04-03 7 10.5 20.604578393 16.88442029
chic 41 28.1 1998-04-04 2.1 6.5 29.439393939 13.2
chic 41 23.7 1998-04-05 6.4 16 21.356060606 23.016666667
chic 48 32.6 1998-04-06 14.9 33.5 20.916666667 29.233333333
chic 52 39.4 1998-04-07 27.6 43 20.343316104 25.181884058
chic 48 46.3 1998-04-08 22.7 20.5 9.6612318841 26.203985507
chic 43 32.8 1998-04-09 14.3 13.5 26.044120553 16.783498024
chic 46 27 1998-04-10 11.9 15.5 25.795833333 24.991666667
chic 50 34.9 1998-04-11 16.95 31 22.433333333 32.575
chic 64 38.5 1998-04-12 NA 34 44.883333333 13.575
chic 62 46.7 1998-04-13 NA 40 33.825 20.466666667
chic 58 48.1 1998-04-14 NA 24.5 23.518939394 23.731666667
chic 53 46.6 1998-04-15 23.6 36 15.570697089 26.233366271
chic 42 40 1998-04-16 8.5 13 11.790843215 20.012241985
chic 45 30.2 1998-04-17 11.55 20.153846154 18.49571805 30.188103865
chic 50 32.1 1998-04-18 16.1 36 22.598484848 29.694444444
chic 52 33 1998-04-19 20 26 29.303030303 29.840277778
chic 52 40.8 1998-04-20 NA 41 24.311100132 34.604166667
chic 50 46.2 1998-04-21 NA 23.5 30.602898551 20.20770202
chic 53 37.1 1998-04-22 NA 21.5 31.315082645 25.52483165
chic 56 35.6 1998-04-23 18.5 44.692307692 18.311544796 47.81557971
chic 62 36.5 1998-04-24 16.8 44 26.775362319 30.439492754
chic 56 46.8 1998-04-25 23.2 35 30.704545455 22.025
chic 48 43.3 1998-04-26 18.4 24 28.34469697 12.675
chic 45 27.5 1998-04-27 8.5 10.5 31.361495389 12.025
chic 46 33.8 1998-04-28 18.2 24.5 22.685606061 21.833333333
chic 54 48.4 1998-04-29 29.45 51 14.460863576 23.542028986
chic 55 51.3 1998-04-30 39.4 34 10.786231884 25.313095238
chic 59 53.7 1998-05-01 35.4 28.5 14.295125165 31.429045894
chic 57 52 1998-05-02 33.3 35 20.662878788 26.798611111
chic 53 50.3 1998-05-03 19.3 18.5 22.882575758 15.784722222
chic 60 47 1998-05-04 18.9 28 21.817358366 27.152777778
chic 62 54.1 1998-05-05 28 43 21.319080129 35.479166667
chic 68 56.8 1998-05-06 23.9 35 25.022727273 33.032004831
chic 57 56 1998-05-07 32.1 34.5 24.270421607 33.991666667
chic 62 51.3 1998-05-08 16.9 21 36.540560888 17.867210145
chic 58 43.5 1998-05-09 7.9 13.5 26.678030303 14.59375
chic 58 40.1 1998-05-10 6.6 11 29.117424242 14.8125
chic 61 48.1 1998-05-11 11.75 28.666666667 23.074380165 22.232575758
chic 63 55.1 1998-05-12 23.5 46 35.247349982 22.975
chic 68 52.5 1998-05-13 15.6 35 31.668297101 28.940010352
chic 68 55.4 1998-05-14 26.2 48 35.276646904 38.431818182
chic 75 65.8 1998-05-15 56.5 91 38.573007246 29.032608696
chic 72 50.9 1998-05-16 7.3 37.5 36.254166667 15.583333333
chic 68 49.2 1998-05-17 10.6 34 28.754166667 31.841666667
chic 76 49.4 1998-05-18 13.2 79 38.111050725 31.274637681
chic 79 61 1998-05-19 25.9 78 37.38003663 44.208333333
chic 65 52.8 1998-05-20 12.2 37.5 21.954528986 34.276119895
chic 64 46.9 1998-05-21 5.7 26 26.747578936 21.832756917
chic 57 47.9 1998-05-22 9 28 22.734848485 17.388888889
chic 61 45.5 1998-05-23 10.1 31.923076923 34 14.541666667
chic 61 54.3 1998-05-24 19.4 27 33.253787879 16.263888889
chic 62 48.3 1998-05-25 11.6 17.5 37.946969697 17.3125
chic 63 45.7 1998-05-26 27.7 40.5 26.911725955 38.246980676
chic 67 52.8 1998-05-27 29.5 59.5 37.261198946 39.269570707
chic 75 64.3 1998-05-28 25.6 72 34.332227555 30.119565217
chic 74 62.3 1998-05-29 12.3 29.846153846 29 32.944444444
chic 73 62.7 1998-05-30 18.9 49.5 33.473484848 27.680555556
chic 70 60.2 1998-05-31 10.4 29.5 40.265151515 11.631944444
chic 63 45.7 1998-06-01 10 29.5 28.191534914 21.736111111
chic 63 50.7 1998-06-02 7.8 38.5 26.732932088 22.011904762
chic 55 45.7 1998-06-03 7.1 22 14.867753623 24.515645586
chic 56 37.7 1998-06-04 6.85 26.5 23.338768116 24.673611111
chic 50 41.6 1998-06-05 9.4 9.5 21.355895916 14.263888889
chic 54 38.9 1998-06-06 11.8 20.5 9.125 28.770833333
chic 58 41.1 1998-06-07 8.4 15 23.893939394 20.020833333
chic 56 46 1998-06-08 19 33.5 18.475955204 31
chic 61 59 1998-06-09 33.8 26 17.890810277 25.496678744
chic 68 58 1998-06-10 27.15 37 23.241600791 25.755901405
chic 68 65.8 1998-06-11 23.1 31.5 18.768774704 27.445350242
chic 74 61.5 1998-06-12 11.7 27 33.762396694 19.742451691
chic 69 58.2 1998-06-13 15.5 18.5 33.564393939 23.368055556
chic 67 57.5 1998-06-14 20 26.5 29.090909091 27.340277778
chic 70 58.7 1998-06-15 19.4 23 29.634297521 21.555555556
chic 70 61.2 1998-06-16 14.1 39.5 16.033267457 31.314484127
chic 73 63.7 1998-06-17 20.3 37 22.492259552 31.13647343
chic 77 69.3 1998-06-18 22 52.5 37.262730353 25.679292929
chic 73 61.2 1998-06-19 9.7 28 32.883893281 23.270833333
chic 78 68 1998-06-20 16.7 33 33.882575758 26.173611111
chic 79 66 1998-06-21 13.7 21.5 34.46969697 22.118055556
chic 74 61.9 1998-06-22 12.55 31.083333333 28.768939394 24.361111111
chic 74 60.6 1998-06-23 15.7 38.5 41.721343874 29.348484848
chic 83 70.2 1998-06-24 25.4 59 37.882650617 28.765206412
chic 83 70.8 1998-06-25 21.3 58.5 45.459980237 19.775664251
chic 79 68.4 1998-06-26 15.6 34 39.07176764 24.546497585
chic 82 70.3 1998-06-27 21.4 43 49.655525847 21.152777778
chic 78 69 1998-06-28 11.45 22.181818182 40.823174931 18.326388889
chic 77 68.2 1998-06-29 14.6 31 22.815687935 30.934480676
chic 74 60.5 1998-06-30 9.1 19.5 28.320322793 18.763285024
chic 70 56.7 1998-07-01 22.1 27.5 25.444664032 20.173611111
chic 73 57.8 1998-07-02 25.7 53.5 28.428030303 31.566468254
chic 79 65.4 1998-07-03 21.6 43.5 35.143939394 24.930555556
chic 69 62.4 1998-07-04 15.25 23.923076923 26.560606061 12.430555556
chic 70 56.3 1998-07-05 8.2 19 26.931818182 11.715277778
chic 78 69 1998-07-06 24.4 36.5 31.587944664 24.555555556
chic 72 66.7 1998-07-07 18.8 31.5 35.76284585 16.185515873
chic 74 64.9 1998-07-08 14.7 19.5 36.114295125 16.03321256
chic 75 64.2 1998-07-09 25.4 33 33.604383759 26.451449275
chic 73 62.4 1998-07-10 20.6 30.916666667 31.491735537 19.546023119
chic 71 55.9 1998-07-11 13.5 23 39.791666667 18.666666667
chic 71 55.6 1998-07-12 19.8 26 39.689393939 25.736111111
chic 73 60.3 1998-07-13 30.3 64.5 37.018864535 37.930555556
chic 78 67.1 1998-07-14 41.4 75 40.080901728 32.590536577
chic 79 66.1 1998-07-15 32.6 57.5 40.230701282 24.525966184
chic 80 57.9 1998-07-16 NA 32.583333333 24.805072464 23.044219368
chic 75 64.7 1998-07-17 NA 39.5 29.161796537 17.798611111
chic 77 65.5 1998-07-18 NA 52.5 32.875 31.395833333
chic 81 71.8 1998-07-19 NA 32 36.170454545 17.125
chic 79 68.1 1998-07-20 NA 36.5 29.234848485 26.868055556
chic 85 72.9 1998-07-21 NA 60.5 36.890491875 22.136363636
chic 76 67.6 1998-07-22 9.8 23.833333333 20.594322673 27.948342117
chic 73 56.6 1998-07-23 13.7 35 22.104249012 21.655220685
chic 72 51.1 1998-07-24 8.5 25.5 22.70685112 23.41968599
chic 70 55.4 1998-07-25 11.3 28.5 25.386363636 25.284722222
chic 70 56.8 1998-07-26 11.6 23 28.598484848 21.666666667
chic 74 65.1 1998-07-27 25.2 44 30.003787879 22.116792929
chic 79 64.9 1998-07-28 11.35 44.153846154 26.954216074 20.075757576
chic 77 55.2 1998-07-29 16 20 34.114295125 15.242236025
chic 72 57.5 1998-07-30 16.8 29 21.855566535 23.26660628
chic 71 54.7 1998-07-31 13.9 12 26.34914361 10.124615722
chic 72 57.3 1998-08-01 11.8 30 32.784090909 20.319444444
chic 72 55.9 1998-08-02 11.6 29 40.553030303 23.930555556
chic 78 64.8 1998-08-03 36.4 61.538461538 34.802206851 24.715277778
chic 70 68.6 1998-08-04 16 25.5 21.275556953 26.948863636
chic 76 70.7 1998-08-05 NA 27 24.072628458 20.229166667
chic 78 71.3 1998-08-06 NA 36 22.883818421 20.115173474
chic 75 70.8 1998-08-07 NA 30 12.684486166 25.680555556
chic 77 70.7 1998-08-08 NA 30 20.8125 19.076388889
chic 77 70.1 1998-08-09 32.5 35.615384615 22.766666667 23.569444444
chic 76 68.5 1998-08-10 NA 33 29.897077179 22.177631579
chic 71 63.4 1998-08-11 NA 35 25.193181818 15.688982213
chic 70 60.9 1998-08-12 20.7 29 30.586282788 15.432229908
chic 71 60.2 1998-08-13 22.9 41.5 32.950323392 27.897727273
chic 71 64.4 1998-08-14 28.4 60 28.310950413 42.229166667
chic 71 64.3 1998-08-15 13.95 28.461538462 22.992424242 20.743055556
chic 72 62.9 1998-08-16 16.4 24.5 29.037878788 17.743055556
chic 75 69 1998-08-17 29 53.5 25.578839639 31.534722222
chic 68 63.9 1998-08-18 8.8 16.5 23.267786561 16.22054787
chic 69 55.1 1998-08-19 16 34 22.775338792 20.965277778
chic 73 65.4 1998-08-20 24.4 51.5 27.133893281 32.763449715
chic 80 70.8 1998-08-21 29.3 48.272727273 33.168174884 24.826388889
chic 78 69.5 1998-08-22 21.3 40 34.10745614 18.104166667
